"","Date","Game","Name","Team","Cat","Side","Odds","Risk","ToWin","Result","Net","Unt"
"2370","12/23/2022","CHI@NYK","Jalen Brunson","NYK","Pts","U",-108,108,100,"W",100,1
"2371","12/23/2022","CHI@NYK","Julius Randle","NYK","Ast","U",-145,145,100,"W",100,1
"2372","12/23/2022","CHI@NYK","Julius Randle","NYK","Pts","U",-105,105,100,"L",-105,-1.05
"2373","12/23/2022","CHI@NYK","Mitchell Robinson","NYK","Pts","U",-107,107,100,"W",100,1
"2374","12/23/2022","CHI@NYK","Quentin Grimes","NYK","Pts","U",-120,120,100,"W",100,1
"2375","12/23/2022","CHI@NYK","Quentin Grimes","NYK","Ast","U",-175,175,100,"W",100,1
"2376","12/23/2022","CHI@NYK","RJ Barrett","NYK","Pts","U",-122,122,100,"L",-122,-1.22
"2377","12/23/2022","DET@ATL","Bogdan Bogdanovic","ATL","Ast","U",110,91,100,"W",100,1
"2378","12/23/2022","DET@ATL","Isaiah Stewart","DET","Reb","U",116,86,100,"W",100,1
"2379","12/23/2022","DET@ATL","Jalen Duren","DET","Pts","U",-111,111,100,"L",-111,-1.11
"2380","12/23/2022","MIL@BKN","Kevin Durant","BKN","Ast","U",-150,150,100,"L",-150,-1.5
"2381","12/23/2022","MIL@BKN","Kyrie Irving","BKN","Ast","U",-129,129,100,"L",-129,-1.29
"2382","12/23/2022","MIL@BKN","Nicolas Claxton","BKN","Pts","U",100,100,100,"L",-100,-1
"2383","12/23/2022","MIL@BKN","Nicolas Claxton","BKN","Ast","U",-200,200,100,"L",-200,-2
"2384","12/23/2022","MIL@BKN","Brook Lopez","MIL","Reb","U",125,80,100,"W",100,1
"2385","12/23/2022","MIL@BKN","Grayson Allen","MIL","Ast","U",140,71,100,"W",100,1
"2386","12/23/2022","MIN@BOS","Al Horford","BOS","Pts","U",-120,120,100,"L",-120,-1.2
"2387","12/23/2022","MIN@BOS","Al Horford","BOS","Ast","U",112,89,100,"W",100,1
"2388","12/23/2022","MIN@BOS","Al Horford","BOS","Reb","U",-140,140,100,"L",-140,-1.4
"2389","12/23/2022","MIN@BOS","Jayson Tatum","BOS","Ast","U",-139,139,100,"L",-139,-1.39
"2390","12/23/2022","MIN@BOS","D'Angelo Russell","MIN","Reb","U",140,71,100,"L",-71,-0.71
"2391","12/23/2022","MIN@BOS","Jaden McDaniels","MIN","Ast","U",-148,148,100,"L",-148,-1.48
"2392","12/23/2022","MIN@BOS","Naz Reid","MIN","Reb","U",116,86,100,"L",-86,-0.86
"2393","12/23/2022","MIN@BOS","Rudy Gobert","MIN","Reb","U",-125,125,100,"W",100,1
"2394","12/23/2022","TOR@CLE","OG Anunoby","TOR","Pts","U",-114,114,100,"L",-114,-1.14
"2395","12/23/2022","TOR@CLE","Pascal Siakam","TOR","Reb","U",-133,133,100,"W",100,1
"2396","12/23/2022","DAL@HOU","Alperen Sengun","HOU","Ast","U",-145,145,100,"L",-145,-1.45
"2397","12/23/2022","DAL@HOU","Jabari Smith Jr","HOU","Pts","U",-115,115,100,"L",-115,-1.15
"2398","12/23/2022","DAL@HOU","Jalen Green","HOU","Pts","U",-125,125,100,"L",-125,-1.25
"2399","12/23/2022","IND@MIA","Andrew Nembhard","IND","Ast","U",-115,115,100,"W",100,1
"2400","12/23/2022","IND@MIA","Buddy Hield","IND","Ast","U",-138,138,100,"W",100,1
"2401","12/23/2022","IND@MIA","Buddy Hield","IND","Reb","U",-128,128,100,"L",-128,-1.28
"2402","12/23/2022","IND@MIA","Tyrese Haliburton","IND","Reb","U",102,98,100,"W",100,1
"2403","12/23/2022","IND@MIA","Bam Adebayo","MIA","Ast","U",140,71,100,"L",-71,-0.71
"2404","12/23/2022","IND@MIA","Bam Adebayo","MIA","Reb","U",-109,109,100,"W",100,1
"2405","12/23/2022","IND@MIA","Jimmy Butler","MIA","Reb","U",-109,109,100,"W",100,1
"2406","12/23/2022","IND@MIA","Kyle Lowry","MIA","Ast","U",-115,115,100,"W",100,1
"2407","12/23/2022","NOP@OKC","Aleksej Pokusevski","OKC","Reb","U",-134,134,100,"L",-134,-1.34
"2408","12/23/2022","NOP@OKC","Josh Giddey","OKC","Pts","U",100,100,100,"L",-100,-1
"2409","12/23/2022","NOP@OKC","Josh Giddey","OKC","Ast","U",-104,104,100,"L",-104,-1.04
"2410","12/23/2022","NOP@OKC","Luguentz Dort","OKC","Ast","U",-150,150,100,"W",100,1
"2411","12/23/2022","NOP@OKC","Luguentz Dort","OKC","Reb","U",-109,109,100,"W",100,1
"2412","12/23/2022","NOP@OKC","Shai Gilgeous-Alexander","OKC","Ast","U",104,96,100,"L",-96,-0.96
"2413","12/23/2022","NOP@OKC","Shai Gilgeous-Alexander","OKC","Reb","U",-103,103,100,"L",-103,-1.03
"2414","12/23/2022","POR@DEN","Aaron Gordon","DEN","Ast","U",152,66,100,"W",100,1
"2415","12/23/2022","POR@DEN","Aaron Gordon","DEN","Reb","U",-110,110,100,"W",100,1
"2416","12/23/2022","POR@DEN","Kentavious Caldwell-Pope","DEN","Pts","U",-109,109,100,"L",-109,-1.09
"2417","12/23/2022","POR@DEN","Kentavious Caldwell-Pope","DEN","Ast","U",155,65,100,"W",100,1
"2418","12/23/2022","POR@DEN","Michael Porter","DEN","Ast","U",-165,165,100,"L",-165,-1.65
"2419","12/23/2022","POR@DEN","Anfernee Simons","POR","Pts","U",-110,110,100,"W",100,1
"2420","12/23/2022","POR@DEN","Anfernee Simons","POR","Ast","U",-165,165,100,"W",100,1
"2421","12/23/2022","POR@DEN","Anfernee Simons","POR","Reb","U",-110,110,100,"W",100,1
"2422","12/23/2022","POR@DEN","Damian Lillard","POR","Reb","U",-110,110,100,"L",-110,-1.1
"2423","12/23/2022","POR@DEN","Jerami Grant","POR","Pts","U",-105,105,100,"W",100,1
"2424","12/23/2022","POR@DEN","Jerami Grant","POR","Ast","U",-113,113,100,"W",100,1
"2425","12/23/2022","POR@DEN","Jerami Grant","POR","Reb","U",-150,150,100,"L",-150,-1.5
"2426","12/23/2022","POR@DEN","Jusuf Nurkic","POR","Pts","U",100,100,100,"W",100,1
"2427","12/23/2022","POR@DEN","Jusuf Nurkic","POR","Ast","U",102,98,100,"L",-98,-0.98
"2428","12/23/2022","MEM@PHX","Ja Morant","MEM","Reb","U",-110,110,100,"W",100,1
"2429","12/23/2022","MEM@PHX","Chris Paul","PHX","Reb","U",105,95,100,"W",100,1
"2430","12/23/2022","MEM@PHX","Mikal Bridges","PHX","Reb","U",-125,125,100,"W",100,1
"2431","12/23/2022","MEM@PHX","Torrey Craig","PHX","Pts","U",-103,103,100,"W",100,1
"2432","12/23/2022","WAS@SAC","De'Aaron Fox","SAC","Pts","U",-105,105,100,"L",-105,-1.05
"2433","12/23/2022","WAS@SAC","De'Aaron Fox","SAC","Ast","U",-140,140,100,"W",100,1
"2434","12/23/2022","WAS@SAC","Domantas Sabonis","SAC","Pts","U",-110,110,100,"W",100,1
"2435","12/23/2022","CHA@LAL","Gordon Hayward","CHA","Reb","U",-140,140,100,"L",-140,-1.4
"2436","12/25/2022","PHI@NYK","Immanuel Quickley","NYK","Pts","U",-117,117,100,"L",-117,-1.17
"2437","12/25/2022","PHI@NYK","Julius Randle","NYK","Ast","U",120,83,100,"L",-83,-0.83
"2438","12/25/2022","PHI@NYK","Julius Randle","NYK","Reb","O",-108,108,100,"L",-108,-1.08
"2439","12/25/2022","PHI@NYK","Mitchell Robinson","NYK","Pts","U",-103,103,100,"L",-103,-1.03
"2440","12/25/2022","PHI@NYK","Mitchell Robinson","NYK","Ast","U",105,95,100,"L",-95,-0.95
"2441","12/25/2022","PHI@NYK","Quentin Grimes","NYK","Pts","U",-115,115,100,"W",100,1
"2442","12/25/2022","PHI@NYK","Quentin Grimes","NYK","Ast","U",140,71,100,"L",-71,-0.71
"2443","12/25/2022","PHI@NYK","RJ Barrett","NYK","Pts","U",-120,120,100,"W",100,1
"2444","12/25/2022","PHI@NYK","RJ Barrett","NYK","Ast","U",-150,150,100,"L",-150,-1.5
"2445","12/25/2022","PHI@NYK","De'Anthony Melton","PHI","Pts","U",102,98,100,"L",-98,-0.98
"2446","12/25/2022","PHI@NYK","James Harden","PHI","Reb","U",-141,141,100,"W",100,1
"2447","12/25/2022","PHI@NYK","Joel Embiid","PHI","Pts","O",-110,110,100,"W",100,1
"2448","12/25/2022","PHI@NYK","Shake Milton","PHI","Pts","U",-110,110,100,"W",100,1
"2449","12/25/2022","LAL@DAL","Dwight Powell","DAL","Reb","U",-110,110,100,"L",-110,-1.1
"2450","12/25/2022","LAL@DAL","Luka Doncic","DAL","Reb","U",100,100,100,"L",-100,-1
"2451","12/25/2022","LAL@DAL","Reggie Bullock","DAL","Pts","U",-110,110,100,"L",-110,-1.1
"2452","12/25/2022","LAL@DAL","Tim Hardaway Jr.","DAL","Pts","U",-105,105,100,"L",-105,-1.05
"2453","12/25/2022","LAL@DAL","Tim Hardaway Jr.","DAL","Ast","U",-109,109,100,"W",100,1
"2454","12/25/2022","LAL@DAL","Austin Reaves","LAL","Pts","U",-108,108,100,"L",-108,-1.08
"2455","12/25/2022","LAL@DAL","LeBron James","LAL","Reb","U",102,98,100,"W",100,1
"2456","12/25/2022","MIL@BOS","Al Horford","BOS","Pts","U",-113,113,100,"L",-113,-1.13
"2457","12/25/2022","MIL@BOS","Al Horford","BOS","Ast","U",117,85,100,"W",100,1
"2458","12/25/2022","MIL@BOS","Al Horford","BOS","Reb","U",-120,120,100,"W",100,1
"2459","12/25/2022","MIL@BOS","Jaylen Brown","BOS","Reb","O",-118,118,100,"L",-118,-1.18
"2460","12/25/2022","MIL@BOS","Jayson Tatum","BOS","Ast","U",-140,140,100,"L",-140,-1.4
"2461","12/25/2022","MIL@BOS","Bobby Portis","MIL","Ast","U",180,56,100,"L",-56,-0.56
"2462","12/25/2022","MIL@BOS","Pat Connaughton","MIL","Ast","U",115,87,100,"L",-87,-0.87
"2463","12/25/2022","MEM@GSW","Donte DiVincenzo","GSW","Pts","U",-125,125,100,"L",-125,-1.25
"2464","12/25/2022","MEM@GSW","Draymond Green","GSW","Pts","U",105,95,100,"W",100,1
"2465","12/25/2022","MEM@GSW","Jordan Poole","GSW","Pts","U",-125,125,100,"L",-125,-1.25
"2466","12/25/2022","MEM@GSW","Kevon Looney","GSW","Pts","U",100,100,100,"W",100,1
"2467","12/25/2022","MEM@GSW","Brandon Clarke","MEM","Reb","U",-110,110,100,"L",-110,-1.1
"2468","12/25/2022","MEM@GSW","Ja Morant","MEM","Reb","U",110,91,100,"L",-91,-0.91
"2469","12/25/2022","PHX@DEN","Aaron Gordon","DEN","Ast","U",115,87,100,"L",-87,-0.87
"2470","12/25/2022","PHX@DEN","Aaron Gordon","DEN","Reb","U",-120,120,100,"L",-120,-1.2
"2471","12/25/2022","PHX@DEN","Bones Hyland","DEN","Ast","U",-130,130,100,"W",100,1
"2472","12/25/2022","PHX@DEN","Bones Hyland","DEN","Reb","U",150,67,100,"L",-67,-0.67
"2473","12/25/2022","PHX@DEN","Bruce Brown","DEN","Pts","U",-115,115,100,"W",100,1
"2474","12/25/2022","PHX@DEN","Bruce Brown","DEN","Ast","U",-135,135,100,"W",100,1
"2475","12/25/2022","PHX@DEN","Bruce Brown","DEN","Reb","U",118,85,100,"W",100,1
"2476","12/25/2022","PHX@DEN","Michael Porter","DEN","Ast","U",-145,145,100,"W",100,1
"2477","12/25/2022","PHX@DEN","Nikola Jokic","DEN","Reb","U",110,91,100,"L",-91,-0.91
"2478","12/25/2022","PHX@DEN","Mikal Bridges","PHX","Reb","U",110,91,100,"W",100,1
"2479","12/26/2022","BKN@CLE","Royce O'Neale","BKN","Ast","U",-150,150,100,"L",-150,-1.5
"2480","12/26/2022","BKN@CLE","Evan Mobley","CLE","Ast","U",-115,115,100,"W",100,1
"2481","12/26/2022","BKN@CLE","Evan Mobley","CLE","Pts","U",-103,103,100,"W",100,1
"2482","12/26/2022","LAC@DET","Alec Burks","DET","Ast","U",100,100,100,"L",-100,-1
"2483","12/26/2022","LAC@DET","Bojan Bogdanovic","DET","Reb","U",108,93,100,"W",100,1
"2484","12/26/2022","LAC@DET","Jaden Ivey","DET","Ast","U",-114,114,100,"L",-114,-1.14
"2485","12/26/2022","LAC@DET","Jalen Duren","DET","Pts","U",-105,105,100,"L",-105,-1.05
"2486","12/26/2022","LAC@DET","Killian Hayes","DET","Pts","U",100,100,100,"L",-100,-1
"2487","12/26/2022","LAC@DET","Killian Hayes","DET","Reb","U",110,91,100,"L",-91,-0.91
"2488","12/26/2022","LAC@DET","Paul George","LAC","Ast","U",-105,105,100,"L",-105,-1.05
"2489","12/26/2022","MIN@MIA","Tyler Herro","MIA","Reb","U",116,86,100,"W",100,1
"2490","12/26/2022","MIN@MIA","Anthony Edwards","MIN","Ast","U",-145,145,100,"L",-145,-1.45
"2491","12/26/2022","MIN@MIA","Anthony Edwards","MIN","Reb","U",-130,130,100,"W",100,1
"2492","12/26/2022","MIN@MIA","D'Angelo Russell","MIN","Ast","U",-136,136,100,"L",-136,-1.36
"2493","12/26/2022","MIN@MIA","Jaden McDaniels","MIN","Ast","U",120,83,100,"L",-83,-0.83
"2494","12/26/2022","HOU@CHI","Ayo Dosunmu","CHI","Ast","U",-107,107,100,"W",100,1
"2495","12/26/2022","HOU@CHI","Ayo Dosunmu","CHI","Reb","U",-122,122,100,"W",100,1
"2496","12/26/2022","HOU@CHI","Coby White","CHI","Ast","U",-130,130,100,"L",-130,-1.3
"2497","12/26/2022","HOU@CHI","DeMar DeRozan","CHI","Reb","U",-109,109,100,"W",100,1
"2498","12/26/2022","HOU@CHI","Nikola Vucevic","CHI","Pts","U",-106,106,100,"W",100,1
"2499","12/26/2022","HOU@CHI","Nikola Vucevic","CHI","Reb","U",-105,105,100,"W",100,1
"2500","12/26/2022","HOU@CHI","Patrick Williams","CHI","Ast","U",115,87,100,"L",-87,-0.87
"2501","12/26/2022","HOU@CHI","Patrick Williams","CHI","Reb","U",-136,136,100,"L",-136,-1.36
"2502","12/26/2022","HOU@CHI","Zach LaVine","CHI","Ast","U",100,100,100,"L",-100,-1
"2503","12/26/2022","HOU@CHI","Zach LaVine","CHI","Reb","U",104,96,100,"W",100,1
"2504","12/26/2022","HOU@CHI","Alperen Sengun","HOU","Pts","U",-122,122,100,"L",-122,-1.22
"2505","12/26/2022","HOU@CHI","Alperen Sengun","HOU","Ast","U",100,100,100,"L",-100,-1
"2506","12/26/2022","HOU@CHI","Jalen Green","HOU","Pts","U",-108,108,100,"L",-108,-1.08
"2507","12/26/2022","HOU@CHI","Kevin Porter","HOU","Reb","U",125,80,100,"L",-80,-0.8
"2508","12/26/2022","IND@NOP","Andrew Nembhard","IND","Ast","U",-125,125,100,"W",100,1
"2509","12/26/2022","IND@NOP","Myles Turner","IND","Pts","U",-110,110,100,"W",100,1
"2510","12/26/2022","IND@NOP","Tyrese Haliburton","IND","Reb","U",-115,115,100,"W",100,1
"2511","12/26/2022","IND@NOP","CJ McCollum","NOP","Pts","U",-106,106,100,"W",100,1
"2512","12/26/2022","UTA@SAS","Keldon Johnson","SAS","Ast","U",114,88,100,"L",-88,-0.88
"2513","12/26/2022","UTA@SAS","Keldon Johnson","SAS","Reb","U",-129,129,100,"W",100,1
"2514","12/26/2022","UTA@SAS","Jordan Clarkson","UTA","Reb","U",-110,110,100,"L",-110,-1.1
"2515","12/26/2022","UTA@SAS","Lauri Markkanen","UTA","Reb","U",-136,136,100,"L",-136,-1.36
"2516","12/26/2022","UTA@SAS","Malik Beasley","UTA","Reb","U",-145,145,100,"L",-145,-1.45
"2517","12/26/2022","CHA@POR","Gordon Hayward","CHA","Reb","U",120,83,100,"L",-83,-0.83
"2518","12/26/2022","CHA@POR","Kelly Oubre","CHA","Reb","U",-110,110,100,"L",-110,-1.1
"2519","12/26/2022","CHA@POR","Mason Plumlee","CHA","Pts","U",100,100,100,"L",-100,-1
"2520","12/26/2022","CHA@POR","PJ Washington","CHA","Reb","U",100,100,100,"L",-100,-1
"2521","12/26/2022","CHA@POR","Terry Rozier","CHA","Reb","U",-120,120,100,"W",100,1
"2522","12/26/2022","CHA@POR","Anfernee Simons","POR","Reb","U",125,80,100,"W",100,1
"2523","12/26/2022","CHA@POR","Jerami Grant","POR","Reb","U",110,91,100,"L",-91,-0.91
"2524","12/26/2022","CHA@POR","Jusuf Nurkic","POR","Ast","U",125,80,100,"L",-80,-0.8
"2525","12/26/2022","CHA@POR","Jusuf Nurkic","POR","Reb","U",-109,109,100,"L",-109,-1.09
"2526","12/27/2022","LAL@ORL","Dennis Schroder","LAL","Ast","U",-125,125,100,"W",100,1
"2527","12/27/2022","LAL@ORL","LeBron James","LAL","Reb","U",-115,115,100,"W",100,1
"2528","12/27/2022","LAL@ORL","Lonnie Walker","LAL","Reb","U",100,100,100,"W",100,1
"2529","12/27/2022","LAL@ORL","Patrick Beverley","LAL","Ast","U",135,74,100,"W",100,1
"2530","12/27/2022","LAL@ORL","Patrick Beverley","LAL","Reb","U",115,87,100,"W",100,1
"2531","12/27/2022","LAL@ORL","Patrick Beverley","LAL","Pts","U",102,98,100,"L",-98,-0.98
"2532","12/27/2022","LAL@ORL","Cole Anthony","ORL","Pts","U",-110,110,100,"W",100,1
"2533","12/27/2022","LAL@ORL","Markelle Fultz","ORL","Ast","U",-110,110,100,"W",100,1
"2534","12/27/2022","LAL@ORL","Markelle Fultz","ORL","Pts","U",-103,103,100,"L",-103,-1.03
"2535","12/27/2022","LAL@ORL","Moritz Wagner","ORL","Ast","U",105,95,100,"L",-95,-0.95
"2536","12/27/2022","PHI@WAS","James Harden","PHI","Reb","U",-145,145,100,"L",-145,-1.45
"2537","12/27/2022","PHI@WAS","Joel Embiid","PHI","Pts","O",-106,106,100,"W",100,1
"2538","12/27/2022","PHI@WAS","Shake Milton","PHI","Pts","U",106,94,100,"W",100,1
"2539","12/27/2022","PHI@WAS","Tobias Harris","PHI","Pts","U",-120,120,100,"W",100,1
"2540","12/27/2022","PHI@WAS","Bradley Beal","WAS","Reb","U",-154,154,100,"W",100,1
"2541","12/27/2022","PHI@WAS","Kristaps Porzingis","WAS","Pts","U",-106,106,100,"L",-106,-1.06
"2542","12/27/2022","PHI@WAS","Kyle Kuzma","WAS","Reb","U",-132,132,100,"L",-132,-1.32
"2543","12/27/2022","ATL@IND","Dejounte Murray","ATL","Ast","U",-127,127,100,"W",100,1
"2544","12/27/2022","ATL@IND","Dejounte Murray","ATL","Reb","U",110,91,100,"W",100,1
"2545","12/27/2022","ATL@IND","Trae Young","ATL","Ast","O",-112,112,100,"W",100,1
"2546","12/27/2022","ATL@IND","Buddy Hield","IND","Ast","U",102,98,100,"W",100,1
"2547","12/27/2022","ATL@IND","Myles Turner","IND","Pts","U",-105,105,100,"L",-105,-1.05
"2548","12/27/2022","HOU@BOS","Al Horford","BOS","Pts","U",-105,105,100,"W",100,1
"2549","12/27/2022","HOU@BOS","Al Horford","BOS","Ast","U",-115,115,100,"W",100,1
"2550","12/27/2022","HOU@BOS","Al Horford","BOS","Reb","U",-140,140,100,"W",100,1
"2551","12/27/2022","HOU@BOS","Jaylen Brown","BOS","Ast","U",-115,115,100,"W",100,1
"2552","12/27/2022","HOU@BOS","Jayson Tatum","BOS","Ast","U",130,77,100,"L",-77,-0.77
"2553","12/27/2022","HOU@BOS","Jayson Tatum","BOS","Reb","U",-110,110,100,"L",-110,-1.1
"2554","12/27/2022","HOU@BOS","Alperen Sengun","HOU","Ast","U",-105,105,100,"W",100,1
"2555","12/27/2022","HOU@BOS","Jabari Smith Jr","HOU","Ast","U",150,67,100,"L",-67,-0.67
"2556","12/27/2022","HOU@BOS","Jalen Green","HOU","Pts","U",-120,120,100,"L",-120,-1.2
"2557","12/27/2022","LAC@TOR","Kawhi Leonard","LAC","Ast","U",-104,104,100,"L",-104,-1.04
"2558","12/27/2022","LAC@TOR","Norman Powell","LAC","Ast","U",110,91,100,"L",-91,-0.91
"2559","12/27/2022","LAC@TOR","Paul George","LAC","Ast","U",-160,160,100,"W",100,1
"2560","12/27/2022","LAC@TOR","Fred VanVleet","TOR","Pts","U",-102,102,100,"W",100,1
"2561","12/27/2022","PHX@MEM","Brandon Clarke","MEM","Reb","U",104,96,100,"L",-96,-0.96
"2562","12/27/2022","PHX@MEM","Ja Morant","MEM","Reb","U",-104,104,100,"W",100,1
"2563","12/27/2022","SAS@OKC","Josh Giddey","OKC","Ast","U",-104,104,100,"L",-104,-1.04
"2564","12/27/2022","SAS@OKC","Josh Giddey","OKC","Reb","U",-107,107,100,"W",100,1
"2565","12/27/2022","SAS@OKC","Luguentz Dort","OKC","Ast","U",-140,140,100,"W",100,1
"2566","12/27/2022","SAS@OKC","Shai Gilgeous-Alexander","OKC","Reb","U",-131,131,100,"L",-131,-1.31
"2567","12/27/2022","SAS@OKC","Shai Gilgeous-Alexander","OKC","Ast","U",120,83,100,"L",-83,-0.83
"2568","12/27/2022","NYK@DAL","Luka Doncic","DAL","Reb","U",-132,132,100,"L",-132,-1.32
"2569","12/27/2022","NYK@DAL","Spencer Dinwiddie","DAL","Pts","U",-105,105,100,"L",-105,-1.05
"2570","12/27/2022","NYK@DAL","Mitchell Robinson","NYK","Ast","U",155,65,100,"L",-65,-0.65
"2571","12/27/2022","CHA@GSW","Gordon Hayward","CHA","Reb","U",130,77,100,"L",-77,-0.77
"2572","12/27/2022","CHA@GSW","LaMelo Ball","CHA","Ast","O",100,100,100,"L",-100,-1
"2573","12/27/2022","CHA@GSW","Mason Plumlee","CHA","Pts","U",100,100,100,"W",100,1
"2574","12/27/2022","CHA@GSW","Terry Rozier","CHA","Pts","U",-115,115,100,"W",100,1
"2575","12/27/2022","CHA@GSW","Donte DiVincenzo","GSW","Pts","U",-115,115,100,"W",100,1
"2576","12/27/2022","CHA@GSW","Kevon Looney","GSW","Pts","U",112,89,100,"L",-89,-0.89
"2577","12/27/2022","DEN@SAC","Michael Porter","DEN","Ast","U",-150,150,100,"L",-150,-1.5
"2578","12/27/2022","DEN@SAC","Keegan Murray","SAC","Reb","U",-110,110,100,"W",100,1
"2579","12/28/2022","ORL@DET","Alec Burks","DET","Ast","U",-190,190,100,"L",-190,-1.9
"2580","12/28/2022","ORL@DET","Alec Burks","DET","Reb","U",-105,105,100,"W",100,1
"2581","12/28/2022","ORL@DET","Bojan Bogdanovic","DET","Reb","U",117,85,100,"W",100,1
"2582","12/28/2022","ORL@DET","Isaiah Stewart","DET","Reb","U",-127,127,100,"W",100,1
"2583","12/28/2022","ORL@DET","Jaden Ivey","DET","Ast","U",105,95,100,"L",-95,-0.95
"2584","12/28/2022","ORL@DET","Jaden Ivey","DET","Reb","U",110,91,100,"L",-91,-0.91
"2585","12/28/2022","ORL@DET","Jalen Duren","DET","Pts","U",-106,106,100,"W",100,1
"2586","12/28/2022","ORL@DET","Killian Hayes","DET","Pts","U",-112,112,100,"W",100,1
"2587","12/28/2022","ORL@DET","Killian Hayes","DET","Ast","U",120,83,100,"W",100,1
"2588","12/28/2022","ORL@DET","Killian Hayes","DET","Reb","U",106,94,100,"W",100,1
"2589","12/28/2022","ORL@DET","Cole Anthony","ORL","Ast","U",152,66,100,"L",-66,-0.66
"2590","12/28/2022","ORL@DET","Cole Anthony","ORL","Reb","U",135,74,100,"L",-74,-0.74
"2591","12/28/2022","ORL@DET","Franz Wagner","ORL","Ast","U",114,88,100,"L",-88,-0.88
"2592","12/28/2022","ORL@DET","Moritz Wagner","ORL","Ast","U",110,91,100,"W",100,1
"2593","12/28/2022","ORL@DET","Wendell Carter Jr.","ORL","Ast","U",150,67,100,"W",100,1
"2594","12/28/2022","PHX@WAS","Kyle Kuzma","WAS","Reb","U",-135,135,100,"W",100,1
"2595","12/28/2022","BKN@ATL","Dejounte Murray","ATL","Reb","U",-101,101,100,"L",-101,-1.01
"2596","12/28/2022","BKN@ATL","Ben Simmons","BKN","Pts","U",-112,112,100,"L",-112,-1.12
"2597","12/28/2022","BKN@ATL","Kyrie Irving","BKN","Ast","U",-105,105,100,"L",-105,-1.05
"2598","12/28/2022","BKN@ATL","Royce O'Neale","BKN","Ast","U",-140,140,100,"W",100,1
"2599","12/28/2022","BKN@ATL","Yuta Watanabe","BKN","Pts","U",-120,120,100,"W",100,1
"2600","12/28/2022","LAL@MIA","Lonnie Walker","LAL","Pts","U",-110,110,100,"W",100,1
"2601","12/28/2022","LAL@MIA","Patrick Beverley","LAL","Pts","U",-105,105,100,"W",100,1
"2602","12/28/2022","MIL@CHI","DeMar DeRozan","CHI","Reb","U",-135,135,100,"L",-135,-1.35
"2603","12/28/2022","MIL@CHI","Nikola Vucevic","CHI","Ast","U",110,91,100,"L",-91,-0.91
"2604","12/28/2022","MIL@CHI","Nikola Vucevic","CHI","Reb","U",-110,110,100,"L",-110,-1.1
"2605","12/28/2022","MIL@CHI","Patrick Williams","CHI","Ast","U",110,91,100,"L",-91,-0.91
"2606","12/28/2022","MIL@CHI","Bobby Portis","MIL","Ast","U",100,100,100,"W",100,1
"2607","12/28/2022","MIL@CHI","Jevon Carter","MIL","Ast","U",145,69,100,"W",100,1
"2608","12/28/2022","MIN@NOP","Anthony Edwards","MIN","Ast","U",-143,143,100,"W",100,1
"2609","12/28/2022","MIN@NOP","D'Angelo Russell","MIN","Ast","U",-115,115,100,"W",100,1
"2610","12/28/2022","MIN@NOP","CJ McCollum","NOP","Ast","U",-125,125,100,"W",100,1
"2611","12/28/2022","MIN@NOP","Jonas Valanciunas","NOP","Ast","U",120,83,100,"L",-83,-0.83
"2612","12/28/2022","DEN@SAC","De'Aaron Fox","SAC","Ast","U",110,91,100,"L",-91,-0.91
"2613","12/28/2022","DEN@SAC","De'Aaron Fox","SAC","Reb","U",-105,105,100,"W",100,1
"2614","12/28/2022","DEN@SAC","Harrison Barnes","SAC","Reb","U",-120,120,100,"W",100,1
"2615","12/28/2022","DEN@SAC","Keegan Murray","SAC","Pts","U",-120,120,100,"W",100,1
"2616","12/28/2022","DEN@SAC","Keegan Murray","SAC","Reb","U",120,83,100,"W",100,1
"2617","12/28/2022","DEN@SAC","Kevin Huerter","SAC","Ast","U",120,83,100,"W",100,1
"2618","12/28/2022","UTA@GSW","Donte DiVincenzo","GSW","Reb","U",110,91,100,"W",100,1
"2619","12/28/2022","UTA@GSW","Draymond Green","GSW","Pts","U",105,95,100,"W",100,1
"2620","12/28/2022","UTA@GSW","Kevon Looney","GSW","Pts","U",-113,113,100,"W",100,1
