Date,Game,Name,Team,Cat,Side,Odds,Risk,ToWin,Result,Net
12/29/2022,CLE@IND,Donovan Mitchell,CLE,Ast,U,-123,123,100,L,-123
12/29/2022,CLE@IND,Evan Mobley,CLE,Pts,U,-108,108,100,W,100
12/29/2022,CLE@IND,Evan Mobley,CLE,Ast,U,-108,108,100,L,-108
12/29/2022,CLE@IND,Buddy Hield,IND,Ast,U,-117,117,100,L,-117
12/29/2022,CLE@IND,Buddy Hield,IND,Reb,U,-118,118,100,W,100
12/29/2022,CLE@IND,Myles Turner,IND,Pts,U,-107,107,100,W,100
12/29/2022,CLE@IND,Myles Turner,IND,Reb,U,115,87,100,L,-87
12/29/2022,CLE@IND,Tyrese Haliburton,IND,Reb,U,-112,112,100,W,100
12/29/2022,OKC@CHA,Gordon Hayward,CHA,Reb,U,-130,130,100,L,-130
12/29/2022,OKC@CHA,Mason Plumlee,CHA,Pts,U,100,100,100,L,-100
12/29/2022,OKC@CHA,PJ Washington,CHA,Reb,U,-120,120,100,W,100
12/29/2022,OKC@CHA,Josh Giddey,OKC,Ast,U,-143,143,100,W,100
12/29/2022,OKC@CHA,Luguentz Dort,OKC,Reb,U,-139,139,100,W,100
12/29/2022,OKC@CHA,Shai Gilgeous-Alexander,OKC,Reb,U,-115,115,100,W,100
12/29/2022,OKC@CHA,Shai Gilgeous-Alexander,OKC,Ast,U,-125,125,100,W,100
12/29/2022,LAC@BOS,Al Horford,BOS,Pts,U,102,98,100,W,100
12/29/2022,LAC@BOS,Al Horford,BOS,Ast,U,110,91,100,W,100
12/29/2022,LAC@BOS,Al Horford,BOS,Reb,U,-130,130,100,L,-130
12/29/2022,LAC@BOS,Jaylen Brown,BOS,Ast,U,-110,110,100,W,100
12/29/2022,LAC@BOS,Jayson Tatum,BOS,Ast,U,-152,152,100,W,100
12/29/2022,LAC@BOS,Marcus Smart,BOS,Pts,U,-130,130,100,L,-130
12/29/2022,LAC@BOS,Nicolas Batum,LAC,Pts,U,110,91,100,W,100
12/29/2022,LAC@BOS,Reggie Jackson,LAC,Pts,U,-105,105,100,W,100
12/29/2022,LAC@BOS,Reggie Jackson,LAC,Ast,U,-110,110,100,L,-110
12/29/2022,MEM@TOR,Brandon Clarke,MEM,Reb,U,105,95,100,L,-95
12/29/2022,MEM@TOR,Ja Morant,MEM,Reb,U,-124,124,100,W,100
12/29/2022,MEM@TOR,Jaren Jackson Jr.,MEM,Pts,U,-118,118,100,L,-118
12/29/2022,MEM@TOR,Steven Adams,MEM,Pts,U,-110,110,100,L,-110
12/29/2022,MEM@TOR,OG Anunoby,TOR,Ast,U,115,87,100,L,-87
12/29/2022,MEM@TOR,Scottie Barnes,TOR,Reb,U,110,91,100,L,-91
12/29/2022,NYK@SAS,Keldon Johnson,SAS,Reb,U,120,83,100,W,100
12/29/2022,HOU@DAL,Christian Wood,DAL,Pts,U,-107,107,100,L,-107
12/29/2022,HOU@DAL,Luka Doncic,DAL,Reb,U,-105,105,100,L,-105
12/29/2022,HOU@DAL,Spencer Dinwiddie,DAL,Pts,U,-115,115,100,W,100
12/29/2022,HOU@DAL,Spencer Dinwiddie,DAL,Reb,U,-120,120,100,L,-120
12/29/2022,HOU@DAL,Tim Hardaway Jr.,DAL,Ast,U,-108,108,100,W,100
12/29/2022,HOU@DAL,Alperen Sengun,HOU,Pts,U,-127,127,100,W,100
12/29/2022,HOU@DAL,Jabari Smith Jr.,HOU,Pts,U,-104,104,100,L,-104
12/29/2022,HOU@DAL,Jalen Green,HOU,Pts,U,-107,107,100,L,-107
12/29/2022,HOU@DAL,Kevin Porter Jr.,HOU,Reb,U,-140,140,100,W,100
12/30/2022,WAS@ORL,Bol Bol,ORL,Ast,U,-115,115,100,W,100
12/30/2022,WAS@ORL,Markelle Fultz,ORL,Ast,U,110,91,100,W,100
12/30/2022,WAS@ORL,Paolo Banchero,ORL,Reb,U,-140,140,100,W,100
12/30/2022,WAS@ORL,Deni Avdija,WAS,Pts,U,-120,120,100,L,-120
12/30/2022,WAS@ORL,Deni Avdija,WAS,Ast,U,100,100,100,L,-100
12/30/2022,WAS@ORL,Kyle Kuzma,WAS,Reb,U,-108,108,100,W,100
12/30/2022,LAL@ATL,Bogdan Bogdanovic,ATL,Reb,U,125,80,100,L,-80
12/30/2022,LAL@ATL,Dejounte Murray,ATL,Reb,U,116,86,100,L,-86
12/30/2022,LAL@ATL,Trae Young,ATL,Reb,U,-140,140,100,W,100
12/30/2022,LAL@ATL,Patrick Beverley,LAL,Pts,U,-110,110,100,L,-110
12/30/2022,PHX@TOR,Mikal Bridges,PHX,Ast,U,136,74,100,W,100
12/30/2022,PHX@TOR,Mikal Bridges,PHX,Reb,U,106,94,100,W,100
12/30/2022,PHX@TOR,OG Anunoby,TOR,Ast,U,104,96,100,L,-96
12/30/2022,PHX@TOR,Pascal Siakam,TOR,Pts,O,-103,103,100,W,100
12/30/2022,DET@CHI,DeMar DeRozan,CHI,Reb,U,-130,130,100,L,-130
12/30/2022,DET@CHI,Nikola Vucevic,CHI,Reb,U,-135,135,100,W,100
12/30/2022,DET@CHI,Alec Burks,DET,Ast,U,135,74,100,L,-74
12/30/2022,DET@CHI,Isaiah Stewart,DET,Reb,U,-105,105,100,L,-105
12/30/2022,DET@CHI,Jalen Duren,DET,Pts,U,-107,107,100,W,100
12/30/2022,MIN@MIL,Bobby Portis,MIL,Pts,U,-120,120,100,L,-120
12/30/2022,MIN@MIL,Brook Lopez,MIL,Reb,U,-134,134,100,W,100
12/30/2022,MIN@MIL,Joe Ingles,MIL,Ast,U,-130,130,100,L,-130
12/30/2022,MIN@MIL,Anthony Edwards,MIN,Ast,U,-124,124,100,W,100
12/30/2022,MIN@MIL,D'Angelo Russell,MIN,Ast,U,-110,110,100,L,-110
12/30/2022,MIN@MIL,Jaden McDaniels,MIN,Pts,U,-115,115,100,W,100
12/30/2022,PHI@NOP,CJ McCollum,NOP,Pts,U,-114,114,100,L,-114
12/30/2022,PHI@NOP,CJ McCollum,NOP,Ast,U,110,91,100,W,100
12/30/2022,PHI@NOP,Jonas Valanciunas,NOP,Ast,U,104,96,100,W,100
12/30/2022,PHI@NOP,Zion Williamson,NOP,Reb,U,-110,110,100,W,100
12/30/2022,PHI@NOP,James Harden,PHI,Reb,U,112,89,100,W,100
12/30/2022,PHI@NOP,Joel Embiid,PHI,Ast,U,-125,125,100,L,-125
12/30/2022,PHI@NOP,Joel Embiid,PHI,Reb,U,-103,103,100,W,100
12/30/2022,PHI@NOP,P.J. Tucker,PHI,Pts,U,-130,130,100,L,-130
12/30/2022,PHI@NOP,Tobias Harris,PHI,Pts,U,-103,103,100,W,100
12/30/2022,MIA@DEN,Kentavious Caldwell-Pope,DEN,Pts,U,-115,115,100,L,-115
12/30/2022,MIA@DEN,Kentavious Caldwell-Pope,DEN,Ast,U,125,80,100,L,-80
12/30/2022,MIA@DEN,Michael Porter Jr.,DEN,Ast,U,-137,137,100,L,-137
12/30/2022,MIA@DEN,Nikola Jokic,DEN,Ast,O,-104,104,100,W,100
12/30/2022,MIA@DEN,Bam Adebayo,MIA,Reb,U,-115,115,100,W,100
12/30/2022,MIA@DEN,Jimmy Butler,MIA,Reb,U,-125,125,100,W,100
12/30/2022,MIA@DEN,Kyle Lowry,MIA,Ast,U,110,91,100,W,100
12/30/2022,MIA@DEN,Kyle Lowry,MIA,Reb,U,-140,140,100,W,100
12/30/2022,POR@GSW,Donte DiVincenzo,GSW,Pts,U,-110,110,100,W,100
12/30/2022,POR@GSW,Jordan Poole,GSW,Reb,U,130,77,100,L,-77
12/30/2022,POR@GSW,Kevon Looney,GSW,Pts,U,105,95,100,W,100
12/30/2022,POR@GSW,Kevon Looney,GSW,Reb,U,-125,125,100,L,-125
12/30/2022,POR@GSW,Klay Thompson,GSW,Reb,U,-140,140,100,W,100
12/30/2022,UTA@SAC,Davion Mitchell,SAC,Pts,U,100,100,100,W,100
12/30/2022,UTA@SAC,De'Aaron Fox,SAC,Reb,U,-105,105,100,W,100
12/30/2022,UTA@SAC,Keegan Murray,SAC,Ast,U,155,65,100,L,-65
12/30/2022,UTA@SAC,Keegan Murray,SAC,Reb,U,-130,130,100,L,-130
12/30/2022,UTA@SAC,Kevin Huerter,SAC,Ast,U,-160,160,100,W,100
12/30/2022,UTA@SAC,Jordan Clarkson,UTA,Ast,U,112,89,100,L,-89
12/31/2022,LAC@IND,Buddy Hield,IND,Ast,U,-114,114,100,W,100
12/31/2022,LAC@IND,Myles Turner,IND,Pts,U,-104,104,100,L,-104
12/31/2022,LAC@IND,Tyrese Haliburton,IND,Reb,U,-128,128,100,L,-128
12/31/2022,LAC@IND,Ivica Zubac,LAC,Pts,U,-110,110,100,W,100
12/31/2022,LAC@IND,Paul George,LAC,Pts,U,120,83,100,L,-83
12/31/2022,LAC@IND,Reggie Jackson,LAC,Pts,U,104,96,100,L,-96
12/31/2022,LAC@IND,Reggie Jackson,LAC,Ast,U,118,85,100,L,-85
12/31/2022,BKN@CHA,Kevin Durant,BKN,Ast,U,102,98,100,W,100
12/31/2022,BKN@CHA,Kevin Durant,BKN,Reb,U,-140,140,100,W,100
12/31/2022,BKN@CHA,Kyrie Irving,BKN,Ast,U,-140,140,100,W,100
12/31/2022,BKN@CHA,Nicolas Claxton,BKN,Pts,U,108,93,100,L,-93
12/31/2022,BKN@CHA,Royce O'Neale,BKN,Ast,U,-129,129,100,L,-129
12/31/2022,BKN@CHA,Gordon Hayward,CHA,Pts,U,-105,105,100,W,100
12/31/2022,BKN@CHA,Gordon Hayward,CHA,Reb,U,106,94,100,W,100
12/31/2022,BKN@CHA,Mason Plumlee,CHA,Pts,U,-110,110,100,L,-110
12/31/2022,BKN@CHA,Terry Rozier,CHA,Pts,U,-110,110,100,W,100
12/31/2022,CLE@CHI,Nikola Vucevic,CHI,Ast,U,100,100,100,W,100
12/31/2022,CLE@CHI,Nikola Vucevic,CHI,Pts,U,-117,117,100,W,100
12/31/2022,CLE@CHI,Patrick Williams,CHI,Ast,U,-120,120,100,W,100
12/31/2022,DAL@SAS,Luka Doncic,DAL,Reb,U,-148,148,100,W,100
12/31/2022,DAL@SAS,Spencer Dinwiddie,DAL,Pts,U,-113,113,100,W,100
12/31/2022,DAL@SAS,Jakob Poeltl,SAS,Pts,U,-110,110,100,L,-110
12/31/2022,DAL@SAS,Jeremy Sochan,SAS,Pts,U,-120,120,100,L,-120
12/31/2022,DAL@SAS,Keldon Johnson,SAS,Reb,U,100,100,100,W,100
12/31/2022,NYK@HOU,Jalen Green,HOU,Pts,U,-109,109,100,W,100
12/31/2022,NYK@HOU,Kevin Porter Jr.,HOU,Reb,U,120,83,100,L,-83
12/31/2022,NYK@HOU,Tari Eason,HOU,Ast,U,160,63,100,L,-63
12/31/2022,DET@MIN,Isaiah Stewart,DET,Reb,U,110,91,100,L,-91
12/31/2022,NOP@MEM,Dillon Brooks,MEM,Ast,U,118,85,100,W,100
12/31/2022,NOP@MEM,Dillon Brooks,MEM,Reb,U,-135,135,100,W,100
12/31/2022,NOP@MEM,Ja Morant,MEM,Reb,U,125,80,100,W,100
12/31/2022,NOP@MEM,Jaren Jackson Jr.,MEM,Pts,U,-114,114,100,L,-114
12/31/2022,NOP@MEM,Steven Adams,MEM,Pts,U,-122,122,100,L,-122
12/31/2022,NOP@MEM,Jonas Valanciunas,NOP,Ast,U,110,91,100,W,100
12/31/2022,NOP@MEM,Zion Williamson,NOP,Reb,U,-125,125,100,L,-125
12/31/2022,PHI@OKC,Jalen Williams,OKC,Ast,U,100,100,100,W,100
12/31/2022,PHI@OKC,Josh Giddey,OKC,Reb,U,-105,105,100,L,-105
12/31/2022,PHI@OKC,Luguentz Dort,OKC,Pts,U,-125,125,100,W,100
12/31/2022,PHI@OKC,Luguentz Dort,OKC,Ast,U,-140,140,100,W,100
12/31/2022,PHI@OKC,Luguentz Dort,OKC,Reb,U,105,95,100,L,-95
12/31/2022,PHI@OKC,Shai Gilgeous-Alexander,OKC,Reb,U,118,85,100,L,-85
12/31/2022,MIA@UTA,Malik Beasley,UTA,Pts,U,-115,115,100,L,-115
1/1/2023,BOS@DEN,Al Horford,BOS,Pts,U,-124,124,100,W,100
1/1/2023,BOS@DEN,Derrick White,BOS,Pts,U,-108,108,100,L,-108
1/1/2023,BOS@DEN,Derrick White,BOS,Reb,U,-145,145,100,W,100
1/1/2023,BOS@DEN,Grant Williams,BOS,Reb,U,116,86,100,L,-86
1/1/2023,BOS@DEN,Malcolm Brogdon,BOS,Pts,U,-106,106,100,W,100
1/1/2023,BOS@DEN,Marcus Smart,BOS,Pts,U,-104,104,100,W,100
1/1/2023,BOS@DEN,Aaron Gordon,DEN,Reb,U,-103,103,100,W,100
1/1/2023,BOS@DEN,Kentavious Caldwell-Pope,DEN,Ast,U,123,81,100,L,-81
1/1/2023,BOS@DEN,Michael Porter Jr.,DEN,Ast,U,-133,133,100,L,-133
1/1/2023,SAC@MEM,Dillon Brooks,MEM,Ast,U,125,80,100,W,100
1/1/2023,SAC@MEM,Dillon Brooks,MEM,Reb,U,-117,117,100,W,100
1/1/2023,SAC@MEM,Ja Morant,MEM,Reb,U,110,91,100,L,-91
1/1/2023,SAC@MEM,John Konchar,MEM,Ast,U,155,65,100,L,-65
1/1/2023,SAC@MEM,Steven Adams,MEM,Pts,U,-106,106,100,L,-106
1/1/2023,SAC@MEM,De'Aaron Fox,SAC,Reb,U,-122,122,100,W,100
1/1/2023,SAC@MEM,Domantas Sabonis,SAC,Reb,O,108,93,100,W,100
1/1/2023,SAC@MEM,Kevin Huerter,SAC,Ast,U,-104,104,100,L,-104
1/1/2023,WAS@MIL,Brook Lopez,MIL,Reb,U,100,100,100,L,-100
1/1/2023,WAS@MIL,Jevon Carter,MIL,Pts,O,-105,105,100,W,100
1/1/2023,WAS@MIL,Kristaps Porzingis,WAS,Ast,U,115,87,100,W,100
1/1/2023,WAS@MIL,Kyle Kuzma,WAS,Ast,U,-135,135,100,L,-135
1/1/2023,WAS@MIL,Kyle Kuzma,WAS,Reb,U,112,89,100,L,-89
1/2/2023,PHX@NYK,Mitchell Robinson,NYK,Pts,U,-128,128,100,L,-128
1/2/2023,PHX@NYK,Quentin Grimes,NYK,Reb,U,135,74,100,W,100
1/2/2023,PHX@NYK,Mikal Bridges,PHX,Reb,U,105,95,100,L,-95
1/2/2023,CHI@CLE,DeMar DeRozan,CHI,Reb,U,-135,135,100,W,100
1/2/2023,CHI@CLE,Nikola Vucevic,CHI,Pts,U,-115,115,100,L,-115
1/2/2023,CHI@CLE,Nikola Vucevic,CHI,Ast,U,-122,122,100,W,100
1/2/2023,CHI@CLE,Caris LeVert,CLE,Reb,U,-105,105,100,L,-105
1/2/2023,CHI@CLE,Isaac Okoro,CLE,Ast,U,-130,130,100,W,100
1/2/2023,LAL@CHA,Gordon Hayward,CHA,Pts,U,100,100,100,W,100
1/2/2023,LAL@CHA,Gordon Hayward,CHA,Reb,U,125,80,100,W,100
1/2/2023,LAL@CHA,Mason Plumlee,CHA,Pts,U,-117,117,100,L,-117
1/2/2023,LAL@CHA,PJ Washington,CHA,Pts,U,100,100,100,W,100
1/2/2023,LAL@CHA,PJ Washington,CHA,Reb,U,-122,122,100,W,100
1/2/2023,LAL@CHA,Terry Rozier,CHA,Pts,U,100,100,100,L,-100
1/2/2023,LAL@CHA,Terry Rozier,CHA,Reb,U,-134,134,100,W,100
1/2/2023,LAL@CHA,Russell Westbrook,LAL,Pts,U,-105,105,100,W,100
1/2/2023,LAL@CHA,Wenyen Gabriel,LAL,Pts,U,-104,104,100,W,100
1/2/2023,NOP@PHI,CJ McCollum,NOP,Pts,U,-120,120,100,L,-120
1/2/2023,NOP@PHI,CJ McCollum,NOP,Ast,U,-109,109,100,L,-109
1/2/2023,NOP@PHI,Jonas Valanciunas,NOP,Ast,U,-129,129,100,W,100
1/2/2023,NOP@PHI,Zion Williamson,NOP,Ast,U,102,98,100,L,-98
1/2/2023,NOP@PHI,Zion Williamson,NOP,Reb,U,-135,135,100,W,100
1/2/2023,NOP@PHI,De'Anthony Melton,PHI,Pts,U,-125,125,100,W,100
1/2/2023,NOP@PHI,James Harden,PHI,Pts,U,-110,110,100,L,-110
1/2/2023,NOP@PHI,James Harden,PHI,Reb,U,-104,104,100,W,100
1/2/2023,TOR@IND,Aaron Nesmith,IND,Ast,U,-130,130,100,W,100
1/2/2023,TOR@IND,Andrew Nembhard,IND,Ast,U,-103,103,100,W,100
1/2/2023,TOR@IND,Tyrese Haliburton,IND,Reb,U,-130,130,100,L,-130
1/2/2023,SAS@BKN,Kevin Durant,BKN,Reb,U,-108,108,100,W,100
1/2/2023,SAS@BKN,Kyrie Irving,BKN,Ast,U,-128,128,100,W,100
1/2/2023,SAS@BKN,Kyrie Irving,BKN,Reb,U,-106,106,100,L,-106
1/2/2023,SAS@BKN,Nicolas Claxton,BKN,Pts,U,-115,115,100,W,100
1/2/2023,SAS@BKN,Keldon Johnson,SAS,Reb,U,100,100,100,W,100
1/2/2023,SAS@BKN,Tre Jones,SAS,Reb,U,-167,167,100,W,100
1/2/2023,DAL@HOU,Christian Wood,DAL,Pts,U,-117,117,100,L,-117
1/2/2023,DAL@HOU,Christian Wood,DAL,Reb,U,115,87,100,W,100
1/2/2023,DAL@HOU,Luka Doncic,DAL,Reb,U,-115,115,100,L,-115
1/2/2023,DAL@HOU,Spencer Dinwiddie,DAL,Pts,U,-104,104,100,W,100
1/2/2023,DAL@HOU,Spencer Dinwiddie,DAL,Reb,U,140,71,100,W,100
1/2/2023,DAL@HOU,Tim Hardaway Jr.,DAL,Pts,U,-114,114,100,L,-114
1/2/2023,DAL@HOU,Alperen Sengun,HOU,Ast,U,-105,105,100,L,-105
1/2/2023,DAL@HOU,Jalen Green,HOU,Pts,U,-113,113,100,W,100
1/2/2023,DAL@HOU,Tari Eason,HOU,Ast,U,165,61,100,W,100
1/2/2023,DEN@MIN,Kentavious Caldwell-Pope,DEN,Ast,U,130,77,100,L,-77
1/2/2023,DEN@MIN,Michael Porter Jr.,DEN,Ast,U,-130,130,100,W,100
1/2/2023,DEN@MIN,Nikola Jokic,DEN,Reb,U,-118,118,100,W,100
1/2/2023,ATL@GSW,Dejounte Murray,ATL,Reb,U,105,95,100,L,-95
1/2/2023,ATL@GSW,Trae Young,ATL,Reb,U,-145,145,100,L,-145
1/2/2023,ATL@GSW,Donte DiVincenzo,GSW,Pts,U,-109,109,100,W,100
1/2/2023,ATL@GSW,Draymond Green,GSW,Pts,U,-122,122,100,W,100
1/2/2023,ATL@GSW,Jordan Poole,GSW,Ast,U,-134,134,100,W,100
1/2/2023,ATL@GSW,Jordan Poole,GSW,Reb,U,-118,118,100,L,-118
1/2/2023,ATL@GSW,Kevon Looney,GSW,Pts,U,106,94,100,L,-94
1/2/2023,ATL@GSW,Klay Thompson,GSW,Pts,U,-115,115,100,L,-115
1/2/2023,ATL@GSW,Klay Thompson,GSW,Reb,U,-110,110,100,L,-110
1/2/2023,DET@POR,Jalen Duren,DET,Ast,U,-160,160,100,L,-160
1/2/2023,DET@POR,Jerami Grant,POR,Ast,U,125,80,100,W,100
1/2/2023,DET@POR,Jerami Grant,POR,Reb,U,108,93,100,W,100
1/2/2023,MIA@LAC,Paul George,LAC,Reb,U,-109,109,100,W,100
1/2/2023,MIA@LAC,Bam Adebayo,MIA,Pts,U,-115,115,100,L,-115
1/2/2023,MIA@LAC,Bam Adebayo,MIA,Ast,U,-143,143,100,W,100
1/2/2023,MIA@LAC,Jimmy Butler,MIA,Reb,U,-125,125,100,W,100
1/2/2023,MIA@LAC,Kyle Lowry,MIA,Ast,U,-124,124,100,W,100
1/3/2023,BOS@OKC,Al Horford,BOS,Reb,U,-140,140,100,W,100
1/3/2023,BOS@OKC,Josh Giddey,OKC,Ast,U,122,82,100,L,-82
1/3/2023,BOS@OKC,Josh Giddey,OKC,Reb,U,-115,115,100,W,100
1/3/2023,BOS@OKC,Luguentz Dort,OKC,Ast,U,132,76,100,L,-76
1/3/2023,WAS@MIL,Giannis Antetokounmpo,MIL,Ast,U,-130,130,100,L,-130
1/3/2023,WAS@MIL,Kristaps Porzingis,WAS,Ast,U,-115,115,100,L,-115
1/3/2023,WAS@MIL,Kyle Kuzma,WAS,Reb,U,110,91,100,W,100
1/3/2023,SAC@UTA,De'Aaron Fox,SAC,Reb,U,-140,140,100,W,100
1/3/2023,SAC@UTA,Keegan Murray,SAC,Pts,U,-115,115,100,L,-115
1/3/2023,SAC@UTA,Kevin Huerter,SAC,Ast,U,-105,105,100,W,100
1/3/2023,SAC@UTA,Jordan Clarkson,UTA,Reb,U,112,89,100,W,100
1/3/2023,SAC@UTA,Kelly Olynyk,UTA,Pts,U,-105,105,100,W,100
1/3/2023,SAC@UTA,Kelly Olynyk,UTA,Ast,U,120,83,100,L,-83
1/3/2023,SAC@UTA,Kelly Olynyk,UTA,Reb,U,-148,148,100,L,-148
1/3/2023,SAC@UTA,Nickeil Alexander-Walker,UTA,Pts,U,-105,105,100,W,100
1/4/2023,IND@PHI,Buddy Hield,IND,Ast,U,-110,110,100,L,-110
1/4/2023,IND@PHI,Myles Turner,IND,Pts,U,-115,115,100,W,100
1/4/2023,IND@PHI,Myles Turner,IND,Reb,U,100,100,100,W,100
1/4/2023,IND@PHI,Tyrese Haliburton,IND,Ast,O,-105,105,100,W,100
1/4/2023,MEM@CHA,Mason Plumlee,CHA,Pts,U,-104,104,100,W,100
1/4/2023,MEM@CHA,Desmond Bane,MEM,Ast,U,-150,150,100,L,-150
1/4/2023,MEM@CHA,Ja Morant,MEM,Pts,O,100,100,100,L,-100
1/4/2023,MEM@CHA,Ja Morant,MEM,Reb,U,-105,105,100,W,100
1/4/2023,OKC@ORL,Josh Giddey,OKC,Reb,U,100,100,100,W,100
1/4/2023,OKC@ORL,Luguentz Dort,OKC,Reb,U,-135,135,100,W,100
1/4/2023,OKC@ORL,Shai Gilgeous-Alexander,OKC,Reb,U,-129,129,100,W,100
1/4/2023,OKC@ORL,Markelle Fultz,ORL,Pts,U,102,98,100,W,100
1/4/2023,OKC@ORL,Markelle Fultz,ORL,Ast,U,-128,128,100,W,100
1/4/2023,OKC@ORL,Wendell Carter Jr.,ORL,Ast,U,125,80,100,W,100
1/4/2023,OKC@ORL,Wendell Carter Jr.,ORL,Reb,U,-125,125,100,L,-125
1/4/2023,PHX@CLE,Evan Mobley,CLE,Ast,U,-160,160,100,W,100
1/4/2023,PHX@CLE,Jarrett Allen,CLE,Ast,U,100,100,100,W,100
1/4/2023,PHX@CLE,Chris Paul,PHX,Ast,O,100,100,100,L,-100
1/4/2023,PHX@CLE,Chris Paul,PHX,Reb,U,116,86,100,L,-86
1/4/2023,PHX@CLE,Mikal Bridges,PHX,Reb,U,105,95,100,L,-95
1/4/2023,MIL@TOR,Grayson Allen,MIL,Ast,U,140,71,100,L,-71
1/4/2023,MIL@TOR,Jevon Carter,MIL,Pts,U,-115,115,100,W,100
1/4/2023,MIL@TOR,Jevon Carter,MIL,Ast,U,110,91,100,W,100
1/4/2023,MIL@TOR,Fred VanVleet,TOR,Pts,U,-115,115,100,L,-115
1/4/2023,MIL@TOR,Fred VanVleet,TOR,Reb,U,135,74,100,L,-74
1/4/2023,MIL@TOR,Gary Trent Jr.,TOR,Reb,U,120,83,100,L,-83
1/4/2023,MIL@TOR,Pascal Siakam,TOR,Reb,U,116,86,100,L,-86
1/4/2023,MIL@TOR,Scottie Barnes,TOR,Reb,U,118,85,100,W,100
1/4/2023,SAS@NYK,Immanuel Quickley,NYK,Pts,U,-108,108,100,W,100
1/4/2023,SAS@NYK,Jalen Brunson,NYK,Reb,U,130,77,100,L,-77
1/4/2023,SAS@NYK,Quentin Grimes,NYK,Reb,U,135,74,100,W,100
1/4/2023,SAS@NYK,Keldon Johnson,SAS,Reb,U,-145,145,100,L,-145
1/4/2023,BKN@CHI,Kevin Durant,BKN,Reb,U,100,100,100,W,100
1/4/2023,BKN@CHI,Yuta Watanabe,BKN,Pts,U,105,95,100,W,100
1/4/2023,BKN@CHI,Ayo Dosunmu,CHI,Ast,U,100,100,100,W,100
1/4/2023,BKN@CHI,Ayo Dosunmu,CHI,Reb,U,-140,140,100,L,-140
1/4/2023,BKN@CHI,DeMar DeRozan,CHI,Reb,U,-130,130,100,L,-130
1/4/2023,BKN@CHI,Patrick Williams,CHI,Ast,U,-145,145,100,L,-145
1/4/2023,BKN@CHI,Patrick Williams,CHI,Reb,U,-106,106,100,L,-106
1/4/2023,HOU@NOP,Alperen Sengun,HOU,Ast,U,108,93,100,L,-93
1/4/2023,HOU@NOP,Jalen Green,HOU,Ast,U,-128,128,100,L,-128
1/4/2023,HOU@NOP,Jalen Green,HOU,Reb,U,-139,139,100,W,100
1/4/2023,HOU@NOP,Kevin Porter Jr.,HOU,Reb,U,120,83,100,W,100
1/4/2023,HOU@NOP,Naji Marshall,NOP,Ast,U,-144,144,100,L,-144
1/4/2023,POR@MIN,Anthony Edwards,MIN,Ast,U,-143,143,100,W,100
1/4/2023,POR@MIN,D'Angelo Russell,MIN,Pts,U,120,83,100,W,100
1/4/2023,POR@MIN,D'Angelo Russell,MIN,Ast,U,-140,140,100,W,100
1/4/2023,POR@MIN,Jaden McDaniels,MIN,Pts,U,-122,122,100,W,100
1/4/2023,POR@MIN,Jaden McDaniels,MIN,Ast,U,145,69,100,W,100
1/4/2023,POR@MIN,Jaden McDaniels,MIN,Reb,U,-113,113,100,W,100
1/4/2023,POR@MIN,Kyle Anderson,MIN,Pts,U,-121,121,100,W,100
1/4/2023,POR@MIN,Anfernee Simons,POR,Ast,U,-124,124,100,W,100
1/4/2023,POR@MIN,Jerami Grant,POR,Ast,U,105,95,100,W,100
1/4/2023,POR@MIN,Jerami Grant,POR,Reb,U,-114,114,100,L,-114
1/4/2023,POR@MIN,Jusuf Nurkic,POR,Ast,U,130,77,100,L,-77
1/4/2023,ATL@SAC,Bogdan Bogdanovic,ATL,Ast,U,-112,112,100,L,-112
1/4/2023,ATL@SAC,Dejounte Murray,ATL,Ast,U,-125,125,100,W,100
1/4/2023,ATL@SAC,Dejounte Murray,ATL,Reb,U,114,88,100,L,-88
1/4/2023,ATL@SAC,Davion Mitchell,SAC,Pts,U,-105,105,100,W,100
1/4/2023,ATL@SAC,De'Aaron Fox,SAC,Reb,U,-115,115,100,L,-115
1/4/2023,ATL@SAC,Domantas Sabonis,SAC,Pts,U,-107,107,100,W,100
1/4/2023,ATL@SAC,Keegan Murray,SAC,Pts,U,-106,106,100,W,100
1/4/2023,ATL@SAC,Kevin Huerter,SAC,Ast,U,-118,118,100,L,-118
1/4/2023,DET@GSW,Alec Burks,DET,Pts,U,-130,130,100,L,-130
1/4/2023,DET@GSW,Alec Burks,DET,Ast,U,-160,160,100,L,-160
1/4/2023,DET@GSW,Jaden Ivey,DET,Pts,U,100,100,100,W,100
1/4/2023,DET@GSW,Killian Hayes,DET,Pts,U,-120,120,100,W,100
1/4/2023,DET@GSW,Donte DiVincenzo,GSW,Pts,U,-112,112,100,W,100
1/4/2023,DET@GSW,Draymond Green,GSW,Pts,U,105,95,100,W,100
1/4/2023,DET@GSW,Jordan Poole,GSW,Ast,U,125,80,100,L,-80
1/4/2023,DET@GSW,Jordan Poole,GSW,Reb,U,-134,134,100,L,-134
1/4/2023,DET@GSW,Kevon Looney,GSW,Pts,U,-110,110,100,W,100
1/4/2023,DET@GSW,Klay Thompson,GSW,Reb,U,-110,110,100,W,100
1/4/2023,DET@GSW,Ty Jerome,GSW,Pts,U,106,94,100,L,-94
1/4/2023,MIA@LAL,Dennis Schroder,LAL,Reb,U,126,79,100,L,-79
1/4/2023,MIA@LAL,Patrick Beverley,LAL,Pts,U,100,100,100,W,100
